"id","exp_grou","STAI_T_demean","IU_demean","stimulus","trial","fps","phase"
40,2,0.921900000000001,-14.6719,1,1,-0.814849487,"ACQ"
40,2,0.921900000000001,-14.6719,1,2,-0.054517956,"ACQ"
40,2,0.921900000000001,-14.6719,1,3,1.159840278,"ACQ"
40,2,0.921900000000001,-14.6719,1,4,0.50312389,"ACQ"
40,2,0.921900000000001,-14.6719,1,5,-1.21145115,"ACQ"
40,2,0.921900000000001,-14.6719,1,6,-1.323938723,"ACQ"
40,2,0.921900000000001,-14.6719,2,1,0.840876018,"ACQ"
40,2,0.921900000000001,-14.6719,2,2,1.654439958,"ACQ"
40,2,0.921900000000001,-14.6719,2,3,-0.35583515,"ACQ"
40,2,0.921900000000001,-14.6719,2,4,0.391359789,"ACQ"
40,2,0.921900000000001,-14.6719,2,5,0.465399,"ACQ"
40,2,0.921900000000001,-14.6719,2,6,-1.254446466,"ACQ"
41,2,-5.0781,-16.6719,1,1,1.048963367,"ACQ"
41,2,-5.0781,-16.6719,1,2,1.695806658,"ACQ"
41,2,-5.0781,-16.6719,1,3,0.323282914,"ACQ"
41,2,-5.0781,-16.6719,1,4,0.387885905,"ACQ"
41,2,-5.0781,-16.6719,1,5,-0.088736467,"ACQ"
41,2,-5.0781,-16.6719,1,6,0.277391492,"ACQ"
41,2,-5.0781,-16.6719,2,1,0.513009778,"ACQ"
41,2,-5.0781,-16.6719,2,2,-0.717563744,"ACQ"
41,2,-5.0781,-16.6719,2,3,-1.79044774,"ACQ"
41,2,-5.0781,-16.6719,2,4,-1.570492743,"ACQ"
41,2,-5.0781,-16.6719,2,5,0.300135758,"ACQ"
41,2,-5.0781,-16.6719,2,6,-0.379235178,"ACQ"
42,2,3.9219,-5.67189999999999,1,1,NA,"ACQ"
42,2,3.9219,-5.67189999999999,1,2,0.615465388,"ACQ"
42,2,3.9219,-5.67189999999999,1,3,1.741097206,"ACQ"
42,2,3.9219,-5.67189999999999,1,4,-1.353324735,"ACQ"
42,2,3.9219,-5.67189999999999,1,5,-1.040039153,"ACQ"
42,2,3.9219,-5.67189999999999,1,6,-0.081876481,"ACQ"
42,2,3.9219,-5.67189999999999,2,1,0.559628231,"ACQ"
42,2,3.9219,-5.67189999999999,2,2,-0.713759189,"ACQ"
42,2,3.9219,-5.67189999999999,2,3,-0.263833265,"ACQ"
42,2,3.9219,-5.67189999999999,2,4,-0.126216451,"ACQ"
42,2,3.9219,-5.67189999999999,2,5,1.458825486,"ACQ"
42,2,3.9219,-5.67189999999999,2,6,-0.795967037,"ACQ"
43,1,-8.0781,-14.6719,1,1,0.449733563,"ACQ"
43,1,-8.0781,-14.6719,1,2,1.624801752,"ACQ"
43,1,-8.0781,-14.6719,1,3,0.84498226,"ACQ"
43,1,-8.0781,-14.6719,1,4,-1.363117679,"ACQ"
43,1,-8.0781,-14.6719,1,5,-1.427180482,"ACQ"
43,1,-8.0781,-14.6719,1,6,-0.903796941,"ACQ"
43,1,-8.0781,-14.6719,2,1,1.074353974,"ACQ"
43,1,-8.0781,-14.6719,2,2,0.792885914,"ACQ"
43,1,-8.0781,-14.6719,2,3,-0.56345262,"ACQ"
43,1,-8.0781,-14.6719,2,4,0.28521441,"ACQ"
43,1,-8.0781,-14.6719,2,5,-0.07660118,"ACQ"
43,1,-8.0781,-14.6719,2,6,-0.73782297,"ACQ"
44,1,-3.0781,-19.6719,1,1,0.213744443,"ACQ"
44,1,-3.0781,-19.6719,1,2,1.481449692,"ACQ"
44,1,-3.0781,-19.6719,1,3,-0.660400659,"ACQ"
44,1,-3.0781,-19.6719,1,4,-0.86066731,"ACQ"
44,1,-3.0781,-19.6719,1,5,-0.899726289,"ACQ"
44,1,-3.0781,-19.6719,1,6,-0.457392136,"ACQ"
44,1,-3.0781,-19.6719,2,1,-0.063624657,"ACQ"
44,1,-3.0781,-19.6719,2,2,0.712375823,"ACQ"
44,1,-3.0781,-19.6719,2,3,-0.032393553,"ACQ"
44,1,-3.0781,-19.6719,2,4,1.847112986,"ACQ"
44,1,-3.0781,-19.6719,2,5,NA,"ACQ"
44,1,-3.0781,-19.6719,2,6,-1.28047834,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,1,1,-0.396427438,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,1,2,0.388343412,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,1,3,-0.160668555,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,1,4,0.550781522,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,1,5,-1.004183082,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,1,6,0.212255265,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,2,1,-0.816647909,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,2,2,2.118558819,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,2,3,-0.827237654,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,2,4,1.052955385,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,2,5,0.372940268,"ACQ"
45,2,-0.0780999999999992,4.32810000000001,2,6,-1.490670034,"ACQ"
46,1,6.9219,3.32810000000001,1,1,-1.273544585,"ACQ"
46,1,6.9219,3.32810000000001,1,2,1.227832409,"ACQ"
46,1,6.9219,3.32810000000001,1,3,0.678587473,"ACQ"
46,1,6.9219,3.32810000000001,1,4,0.096660416,"ACQ"
46,1,6.9219,3.32810000000001,1,5,1.439756954,"ACQ"
46,1,6.9219,3.32810000000001,1,6,-0.144084003,"ACQ"
46,1,6.9219,3.32810000000001,2,1,-1.184890037,"ACQ"
46,1,6.9219,3.32810000000001,2,2,0.136438751,"ACQ"
46,1,6.9219,3.32810000000001,2,3,-0.018641861,"ACQ"
46,1,6.9219,3.32810000000001,2,4,0.371793956,"ACQ"
46,1,6.9219,3.32810000000001,2,5,0.53119314,"ACQ"
46,1,6.9219,3.32810000000001,2,6,-1.861102613,"ACQ"
47,1,2.9219,-15.6719,1,1,-0.801855288,"ACQ"
47,1,2.9219,-15.6719,1,2,1.370156719,"ACQ"
47,1,2.9219,-15.6719,1,3,0.507876412,"ACQ"
47,1,2.9219,-15.6719,1,4,1.668512514,"ACQ"
47,1,2.9219,-15.6719,1,5,0.865536338,"ACQ"
47,1,2.9219,-15.6719,1,6,0.055652308,"ACQ"
47,1,2.9219,-15.6719,2,1,-1.272767364,"ACQ"
47,1,2.9219,-15.6719,2,2,-0.550234356,"ACQ"
47,1,2.9219,-15.6719,2,3,-1.141559308,"ACQ"
47,1,2.9219,-15.6719,2,4,0.695585767,"ACQ"
47,1,2.9219,-15.6719,2,5,-0.708796394,"ACQ"
47,1,2.9219,-15.6719,2,6,-0.688107348,"ACQ"
48,1,9.9219,4.32810000000001,1,1,-0.442580781,"ACQ"
48,1,9.9219,4.32810000000001,1,2,-0.190389032,"ACQ"
48,1,9.9219,4.32810000000001,1,3,-0.398801648,"ACQ"
48,1,9.9219,4.32810000000001,1,4,0.148755389,"ACQ"
48,1,9.9219,4.32810000000001,1,5,-0.722847976,"ACQ"
48,1,9.9219,4.32810000000001,1,6,-0.978520152,"ACQ"
48,1,9.9219,4.32810000000001,2,1,-0.846026093,"ACQ"
48,1,9.9219,4.32810000000001,2,2,1.833522267,"ACQ"
48,1,9.9219,4.32810000000001,2,3,1.826031227,"ACQ"
48,1,9.9219,4.32810000000001,2,4,0.785209496,"ACQ"
48,1,9.9219,4.32810000000001,2,5,0.023732646,"ACQ"
48,1,9.9219,4.32810000000001,2,6,-1.038085342,"ACQ"
49,1,10.9219,14.3281,1,1,-0.547585188,"ACQ"
49,1,10.9219,14.3281,1,2,-0.103086465,"ACQ"
49,1,10.9219,14.3281,1,3,-0.4736987,"ACQ"
49,1,10.9219,14.3281,1,4,NA,"ACQ"
49,1,10.9219,14.3281,1,5,NA,"ACQ"
49,1,10.9219,14.3281,1,6,0.147423782,"ACQ"
49,1,10.9219,14.3281,2,1,0.530335741,"ACQ"
49,1,10.9219,14.3281,2,2,1.298309059,"ACQ"
49,1,10.9219,14.3281,2,3,0.818524911,"ACQ"
49,1,10.9219,14.3281,2,4,0.205152474,"ACQ"
49,1,10.9219,14.3281,2,5,0.477577114,"ACQ"
49,1,10.9219,14.3281,2,6,-2.352952727,"ACQ"
50,2,-9.0781,-2.67189999999999,1,1,-0.875143368,"ACQ"
50,2,-9.0781,-2.67189999999999,1,2,1.033892342,"ACQ"
50,2,-9.0781,-2.67189999999999,1,3,2.147640642,"ACQ"
50,2,-9.0781,-2.67189999999999,1,4,0.122876907,"ACQ"
50,2,-9.0781,-2.67189999999999,1,5,-0.984040191,"ACQ"
50,2,-9.0781,-2.67189999999999,1,6,-0.849698955,"ACQ"
50,2,-9.0781,-2.67189999999999,2,1,0.454301014,"ACQ"
50,2,-9.0781,-2.67189999999999,2,2,-0.621717933,"ACQ"
50,2,-9.0781,-2.67189999999999,2,3,-0.596368897,"ACQ"
50,2,-9.0781,-2.67189999999999,2,4,-0.435648184,"ACQ"
50,2,-9.0781,-2.67189999999999,2,5,1.175649149,"ACQ"
50,2,-9.0781,-2.67189999999999,2,6,-0.571742525,"ACQ"
51,2,-1.0781,-14.6719,1,1,-0.548910673,"ACQ"
51,2,-1.0781,-14.6719,1,2,-0.252793952,"ACQ"
51,2,-1.0781,-14.6719,1,3,-0.566707727,"ACQ"
51,2,-1.0781,-14.6719,1,4,1.265917716,"ACQ"
51,2,-1.0781,-14.6719,1,5,-0.834598475,"ACQ"
51,2,-1.0781,-14.6719,1,6,-0.750558683,"ACQ"
51,2,-1.0781,-14.6719,2,1,-0.371097433,"ACQ"
51,2,-1.0781,-14.6719,2,2,-0.125736265,"ACQ"
51,2,-1.0781,-14.6719,2,3,-0.827571291,"ACQ"
51,2,-1.0781,-14.6719,2,4,1.661619289,"ACQ"
51,2,-1.0781,-14.6719,2,5,1.887649673,"ACQ"
51,2,-1.0781,-14.6719,2,6,-0.537212179,"ACQ"
52,2,-12.0781,-10.6719,1,1,-0.953265869,"ACQ"
52,2,-12.0781,-10.6719,1,2,0.026872119,"ACQ"
52,2,-12.0781,-10.6719,1,3,0.435389449,"ACQ"
52,2,-12.0781,-10.6719,1,4,-0.079582077,"ACQ"
52,2,-12.0781,-10.6719,1,5,0.813338591,"ACQ"
52,2,-12.0781,-10.6719,1,6,0.086590689,"ACQ"
52,2,-12.0781,-10.6719,2,1,-0.071565165,"ACQ"
52,2,-12.0781,-10.6719,2,2,2.004722205,"ACQ"
52,2,-12.0781,-10.6719,2,3,1.100756014,"ACQ"
52,2,-12.0781,-10.6719,2,4,-1.237832834,"ACQ"
52,2,-12.0781,-10.6719,2,5,-0.74726835,"ACQ"
52,2,-12.0781,-10.6719,2,6,-1.378154772,"ACQ"
53,2,-9.0781,-2.67189999999999,1,1,-0.594541559,"ACQ"
53,2,-9.0781,-2.67189999999999,1,2,2.691096179,"ACQ"
53,2,-9.0781,-2.67189999999999,1,3,-0.766793467,"ACQ"
53,2,-9.0781,-2.67189999999999,1,4,0.18908622,"ACQ"
53,2,-9.0781,-2.67189999999999,1,5,NA,"ACQ"
53,2,-9.0781,-2.67189999999999,1,6,0.358054892,"ACQ"
53,2,-9.0781,-2.67189999999999,2,1,0.111982313,"ACQ"
53,2,-9.0781,-2.67189999999999,2,2,0.167829818,"ACQ"
53,2,-9.0781,-2.67189999999999,2,3,-0.938399973,"ACQ"
53,2,-9.0781,-2.67189999999999,2,4,-0.009138827,"ACQ"
53,2,-9.0781,-2.67189999999999,2,5,-0.613386751,"ACQ"
53,2,-9.0781,-2.67189999999999,2,6,-0.595788844,"ACQ"
54,1,19.9219,8.32810000000001,1,1,0.141329829,"ACQ"
54,1,19.9219,8.32810000000001,1,2,-0.941204014,"ACQ"
54,1,19.9219,8.32810000000001,1,3,-0.353864822,"ACQ"
54,1,19.9219,8.32810000000001,1,4,0.512585346,"ACQ"
54,1,19.9219,8.32810000000001,1,5,-0.538609204,"ACQ"
54,1,19.9219,8.32810000000001,1,6,-0.37887161,"ACQ"
54,1,19.9219,8.32810000000001,2,1,NA,"ACQ"
54,1,19.9219,8.32810000000001,2,2,1.190502751,"ACQ"
54,1,19.9219,8.32810000000001,2,3,2.064541266,"ACQ"
54,1,19.9219,8.32810000000001,2,4,NA,"ACQ"
54,1,19.9219,8.32810000000001,2,5,-1.125714374,"ACQ"
54,1,19.9219,8.32810000000001,2,6,-0.570695167,"ACQ"
55,2,-1.0781,-4.67189999999999,1,1,1.663084837,"ACQ"
55,2,-1.0781,-4.67189999999999,1,2,0.857068974,"ACQ"
55,2,-1.0781,-4.67189999999999,1,3,0.361732191,"ACQ"
55,2,-1.0781,-4.67189999999999,1,4,0.160052685,"ACQ"
55,2,-1.0781,-4.67189999999999,1,5,0.51331459,"ACQ"
55,2,-1.0781,-4.67189999999999,1,6,0.519769965,"ACQ"
55,2,-1.0781,-4.67189999999999,2,1,NA,"ACQ"
55,2,-1.0781,-4.67189999999999,2,2,0.165448586,"ACQ"
55,2,-1.0781,-4.67189999999999,2,3,-0.347628587,"ACQ"
55,2,-1.0781,-4.67189999999999,2,4,-0.662571613,"ACQ"
55,2,-1.0781,-4.67189999999999,2,5,-1.565565329,"ACQ"
55,2,-1.0781,-4.67189999999999,2,6,-1.664706299,"ACQ"
56,2,33.9219,44.3281,1,1,-0.484764379,"ACQ"
56,2,33.9219,44.3281,1,2,-0.713987716,"ACQ"
56,2,33.9219,44.3281,1,3,-0.858128846,"ACQ"
56,2,33.9219,44.3281,1,4,NA,"ACQ"
56,2,33.9219,44.3281,1,5,0.589432626,"ACQ"
56,2,33.9219,44.3281,1,6,NA,"ACQ"
56,2,33.9219,44.3281,2,1,2.273910903,"ACQ"
56,2,33.9219,44.3281,2,2,-0.927275204,"ACQ"
56,2,33.9219,44.3281,2,3,0.200017352,"ACQ"
56,2,33.9219,44.3281,2,4,-0.260685346,"ACQ"
56,2,33.9219,44.3281,2,5,0.18148061,"ACQ"
56,2,33.9219,44.3281,2,6,NA,"ACQ"
57,1,-10.0781,-23.6719,1,1,-1.593849326,"ACQ"
57,1,-10.0781,-23.6719,1,2,-0.486202853,"ACQ"
57,1,-10.0781,-23.6719,1,3,-0.993813662,"ACQ"
57,1,-10.0781,-23.6719,1,4,1.289516622,"ACQ"
57,1,-10.0781,-23.6719,1,5,0.814587277,"ACQ"
57,1,-10.0781,-23.6719,1,6,-1.146632744,"ACQ"
57,1,-10.0781,-23.6719,2,1,-0.243645302,"ACQ"
57,1,-10.0781,-23.6719,2,2,1.782709256,"ACQ"
57,1,-10.0781,-23.6719,2,3,0.264005435,"ACQ"
57,1,-10.0781,-23.6719,2,4,0.511222639,"ACQ"
57,1,-10.0781,-23.6719,2,5,-0.155379397,"ACQ"
57,1,-10.0781,-23.6719,2,6,-0.042517945,"ACQ"
58,1,12.9219,34.3281,1,1,-0.068901211,"ACQ"
58,1,12.9219,34.3281,1,2,0.538514859,"ACQ"
58,1,12.9219,34.3281,1,3,0.191996691,"ACQ"
58,1,12.9219,34.3281,1,4,1.634509151,"ACQ"
58,1,12.9219,34.3281,1,5,0.845237443,"ACQ"
58,1,12.9219,34.3281,1,6,0.703859093,"ACQ"
58,1,12.9219,34.3281,2,1,-0.651094229,"ACQ"
58,1,12.9219,34.3281,2,2,0.546890081,"ACQ"
58,1,12.9219,34.3281,2,3,-1.622646534,"ACQ"
58,1,12.9219,34.3281,2,4,-0.753243606,"ACQ"
58,1,12.9219,34.3281,2,5,-1.365121739,"ACQ"
58,1,12.9219,34.3281,2,6,NA,"ACQ"
59,1,-15.0781,-14.6719,1,1,NA,"ACQ"
59,1,-15.0781,-14.6719,1,2,1.269426035,"ACQ"
59,1,-15.0781,-14.6719,1,3,0.863712084,"ACQ"
59,1,-15.0781,-14.6719,1,4,-0.344887401,"ACQ"
59,1,-15.0781,-14.6719,1,5,NA,"ACQ"
59,1,-15.0781,-14.6719,1,6,-0.590172154,"ACQ"
59,1,-15.0781,-14.6719,2,1,-1.075749913,"ACQ"
59,1,-15.0781,-14.6719,2,2,1.851620231,"ACQ"
59,1,-15.0781,-14.6719,2,3,0.124595427,"ACQ"
59,1,-15.0781,-14.6719,2,4,-0.824010345,"ACQ"
59,1,-15.0781,-14.6719,2,5,-0.840783138,"ACQ"
59,1,-15.0781,-14.6719,2,6,-0.433750824,"ACQ"
60,2,-6.0781,0.328100000000006,1,1,-0.023212094,"ACQ"
60,2,-6.0781,0.328100000000006,1,2,-0.426362619,"ACQ"
60,2,-6.0781,0.328100000000006,1,3,-0.076201232,"ACQ"
60,2,-6.0781,0.328100000000006,1,4,-1.152881811,"ACQ"
60,2,-6.0781,0.328100000000006,1,5,0.576898107,"ACQ"
60,2,-6.0781,0.328100000000006,1,6,0.578578125,"ACQ"
60,2,-6.0781,0.328100000000006,2,1,1.247041623,"ACQ"
60,2,-6.0781,0.328100000000006,2,2,0.045358982,"ACQ"
60,2,-6.0781,0.328100000000006,2,3,0.065849041,"ACQ"
60,2,-6.0781,0.328100000000006,2,4,1.877539933,"ACQ"
60,2,-6.0781,0.328100000000006,2,5,-1.513442777,"ACQ"
60,2,-6.0781,0.328100000000006,2,6,-1.199165278,"ACQ"
61,2,-6.0781,4.32810000000001,1,1,-0.892477969,"ACQ"
61,2,-6.0781,4.32810000000001,1,2,0.122677255,"ACQ"
61,2,-6.0781,4.32810000000001,1,3,-0.624710758,"ACQ"
61,2,-6.0781,4.32810000000001,1,4,1.645863257,"ACQ"
61,2,-6.0781,4.32810000000001,1,5,0.538748022,"ACQ"
61,2,-6.0781,4.32810000000001,1,6,1.36971365,"ACQ"
61,2,-6.0781,4.32810000000001,2,1,-0.556812661,"ACQ"
61,2,-6.0781,4.32810000000001,2,2,1.226155548,"ACQ"
61,2,-6.0781,4.32810000000001,2,3,-0.810752522,"ACQ"
61,2,-6.0781,4.32810000000001,2,4,0.181254092,"ACQ"
61,2,-6.0781,4.32810000000001,2,5,-1.103078965,"ACQ"
61,2,-6.0781,4.32810000000001,2,6,-1.096578949,"ACQ"
62,1,8.9219,5.32810000000001,1,1,-0.820967028,"ACQ"
62,1,8.9219,5.32810000000001,1,2,-0.56225825,"ACQ"
62,1,8.9219,5.32810000000001,1,3,-0.610621569,"ACQ"
62,1,8.9219,5.32810000000001,1,4,0.385216012,"ACQ"
62,1,8.9219,5.32810000000001,1,5,-0.287580716,"ACQ"
62,1,8.9219,5.32810000000001,1,6,0.765107317,"ACQ"
62,1,8.9219,5.32810000000001,2,1,2.422714602,"ACQ"
62,1,8.9219,5.32810000000001,2,2,1.121773969,"ACQ"
62,1,8.9219,5.32810000000001,2,3,-0.25033583,"ACQ"
62,1,8.9219,5.32810000000001,2,4,-0.856980678,"ACQ"
62,1,8.9219,5.32810000000001,2,5,-0.507048513,"ACQ"
62,1,8.9219,5.32810000000001,2,6,-0.799019315,"ACQ"
63,2,0.921900000000001,38.3281,1,1,NA,"ACQ"
63,2,0.921900000000001,38.3281,1,2,-0.682167729,"ACQ"
63,2,0.921900000000001,38.3281,1,3,2.209507242,"ACQ"
63,2,0.921900000000001,38.3281,1,4,NA,"ACQ"
63,2,0.921900000000001,38.3281,1,5,0.737765517,"ACQ"
63,2,0.921900000000001,38.3281,1,6,-0.3213156,"ACQ"
63,2,0.921900000000001,38.3281,2,1,-0.544284712,"ACQ"
63,2,0.921900000000001,38.3281,2,2,-0.27485873,"ACQ"
63,2,0.921900000000001,38.3281,2,3,-0.540234609,"ACQ"
63,2,0.921900000000001,38.3281,2,4,NA,"ACQ"
63,2,0.921900000000001,38.3281,2,5,NA,"ACQ"
63,2,0.921900000000001,38.3281,2,6,-0.58441138,"ACQ"
64,1,-5.0781,0.328100000000006,1,1,0.1383906,"ACQ"
64,1,-5.0781,0.328100000000006,1,2,2.789300723,"ACQ"
64,1,-5.0781,0.328100000000006,1,3,-0.271300939,"ACQ"
64,1,-5.0781,0.328100000000006,1,4,-0.659574804,"ACQ"
64,1,-5.0781,0.328100000000006,1,5,-0.91611573,"ACQ"
64,1,-5.0781,0.328100000000006,1,6,-0.769185155,"ACQ"
64,1,-5.0781,0.328100000000006,2,1,0.215125698,"ACQ"
64,1,-5.0781,0.328100000000006,2,2,NA,"ACQ"
64,1,-5.0781,0.328100000000006,2,3,-0.302349992,"ACQ"
64,1,-5.0781,0.328100000000006,2,4,0.191659028,"ACQ"
64,1,-5.0781,0.328100000000006,2,5,-0.216858264,"ACQ"
64,1,-5.0781,0.328100000000006,2,6,-0.199091164,"ACQ"
65,1,-3.0781,-21.6719,1,1,0.871415398,"ACQ"
65,1,-3.0781,-21.6719,1,2,-1.167143468,"ACQ"
65,1,-3.0781,-21.6719,1,3,-0.125804581,"ACQ"
65,1,-3.0781,-21.6719,1,4,0.03117856,"ACQ"
65,1,-3.0781,-21.6719,1,5,0.553884118,"ACQ"
65,1,-3.0781,-21.6719,1,6,-0.348506084,"ACQ"
65,1,-3.0781,-21.6719,2,1,1.437859954,"ACQ"
65,1,-3.0781,-21.6719,2,2,NA,"ACQ"
65,1,-3.0781,-21.6719,2,3,-0.228205873,"ACQ"
65,1,-3.0781,-21.6719,2,4,-1.888723157,"ACQ"
65,1,-3.0781,-21.6719,2,5,NA,"ACQ"
65,1,-3.0781,-21.6719,2,6,0.864045134,"ACQ"
66,2,-6.0781,-6.67189999999999,1,1,-0.935133501,"ACQ"
66,2,-6.0781,-6.67189999999999,1,2,-0.192727224,"ACQ"
66,2,-6.0781,-6.67189999999999,1,3,0.420976666,"ACQ"
66,2,-6.0781,-6.67189999999999,1,4,1.093835353,"ACQ"
66,2,-6.0781,-6.67189999999999,1,5,-1.289512798,"ACQ"
66,2,-6.0781,-6.67189999999999,1,6,-1.578346951,"ACQ"
66,2,-6.0781,-6.67189999999999,2,1,1.635698726,"ACQ"
66,2,-6.0781,-6.67189999999999,2,2,-0.747934345,"ACQ"
66,2,-6.0781,-6.67189999999999,2,3,1.040677441,"ACQ"
66,2,-6.0781,-6.67189999999999,2,4,0.027968336,"ACQ"
66,2,-6.0781,-6.67189999999999,2,5,0.033770526,"ACQ"
66,2,-6.0781,-6.67189999999999,2,6,0.49072777,"ACQ"
1,2,0.921900000000001,17.3281,1,1,0.786750031,"EX"
1,2,0.921900000000001,17.3281,1,2,-0.485098213,"EX"
1,2,0.921900000000001,17.3281,1,3,0.197943962,"EX"
1,2,0.921900000000001,17.3281,1,4,-0.409433143,"EX"
1,2,0.921900000000001,17.3281,1,5,-0.001983009,"EX"
1,2,0.921900000000001,17.3281,1,6,-0.586375832,"EX"
1,2,0.921900000000001,17.3281,2,1,1.39274676,"EX"
1,2,0.921900000000001,17.3281,2,2,0.998314272,"EX"
1,2,0.921900000000001,17.3281,2,3,1.604440737,"EX"
1,2,0.921900000000001,17.3281,2,4,0.247102619,"EX"
1,2,0.921900000000001,17.3281,2,5,0.574542054,"EX"
1,2,0.921900000000001,17.3281,2,6,1.532614994,"EX"
2,1,-12.0781,-31.6719,1,1,0.982773199,"EX"
2,1,-12.0781,-31.6719,1,2,0.701728911,"EX"
2,1,-12.0781,-31.6719,1,3,0.080503139,"EX"
2,1,-12.0781,-31.6719,1,4,-1.175713924,"EX"
2,1,-12.0781,-31.6719,1,5,0.80556261,"EX"
2,1,-12.0781,-31.6719,1,6,NA,"EX"
2,1,-12.0781,-31.6719,2,1,0.371968591,"EX"
2,1,-12.0781,-31.6719,2,2,0.975158596,"EX"
2,1,-12.0781,-31.6719,2,3,NA,"EX"
2,1,-12.0781,-31.6719,2,4,0.697416428,"EX"
2,1,-12.0781,-31.6719,2,5,1.928979583,"EX"
2,1,-12.0781,-31.6719,2,6,-0.805146195,"EX"
3,2,-1.0781,-24.6719,1,1,2.096662164,"EX"
3,2,-1.0781,-24.6719,1,2,2.106535429,"EX"
3,2,-1.0781,-24.6719,1,3,-0.591857031,"EX"
3,2,-1.0781,-24.6719,1,4,-0.545529921,"EX"
3,2,-1.0781,-24.6719,1,5,0.241012846,"EX"
3,2,-1.0781,-24.6719,1,6,-0.408851212,"EX"
3,2,-1.0781,-24.6719,2,1,1.600290733,"EX"
3,2,-1.0781,-24.6719,2,2,2.125745047,"EX"
3,2,-1.0781,-24.6719,2,3,1.602931047,"EX"
3,2,-1.0781,-24.6719,2,4,0.425612666,"EX"
3,2,-1.0781,-24.6719,2,5,-0.092655465,"EX"
3,2,-1.0781,-24.6719,2,6,-0.240980486,"EX"
4,1,5.9219,-9.67189999999999,1,1,-0.688054299,"EX"
4,1,5.9219,-9.67189999999999,1,2,NA,"EX"
4,1,5.9219,-9.67189999999999,1,3,NA,"EX"
4,1,5.9219,-9.67189999999999,1,4,3.306144224,"EX"
4,1,5.9219,-9.67189999999999,1,5,1.044687506,"EX"
4,1,5.9219,-9.67189999999999,1,6,-0.48063656,"EX"
4,1,5.9219,-9.67189999999999,2,1,-0.507283015,"EX"
4,1,5.9219,-9.67189999999999,2,2,1.073079442,"EX"
4,1,5.9219,-9.67189999999999,2,3,-0.11291335,"EX"
4,1,5.9219,-9.67189999999999,2,4,-0.614581929,"EX"
4,1,5.9219,-9.67189999999999,2,5,-0.273991719,"EX"
4,1,5.9219,-9.67189999999999,2,6,0.145604806,"EX"
5,2,-2.0781,-19.6719,1,1,-1.985222104,"EX"
5,2,-2.0781,-19.6719,1,2,NA,"EX"
5,2,-2.0781,-19.6719,1,3,0.152104081,"EX"
5,2,-2.0781,-19.6719,1,4,NA,"EX"
5,2,-2.0781,-19.6719,1,5,0.213035689,"EX"
5,2,-2.0781,-19.6719,1,6,-1.110207595,"EX"
5,2,-2.0781,-19.6719,2,1,-0.036712698,"EX"
5,2,-2.0781,-19.6719,2,2,0.652467527,"EX"
5,2,-2.0781,-19.6719,2,3,-0.326559982,"EX"
5,2,-2.0781,-19.6719,2,4,1.771033504,"EX"
5,2,-2.0781,-19.6719,2,5,-0.249149375,"EX"
5,2,-2.0781,-19.6719,2,6,0.28021304,"EX"
6,1,1.9219,4.32810000000001,1,1,1.414862252,"EX"
6,1,1.9219,4.32810000000001,1,2,1.280886453,"EX"
6,1,1.9219,4.32810000000001,1,3,-0.454041015,"EX"
6,1,1.9219,4.32810000000001,1,4,-0.81122069,"EX"
6,1,1.9219,4.32810000000001,1,5,-0.330914483,"EX"
6,1,1.9219,4.32810000000001,1,6,-0.812747603,"EX"
6,1,1.9219,4.32810000000001,2,1,1.218955498,"EX"
6,1,1.9219,4.32810000000001,2,2,1.66984483,"EX"
6,1,1.9219,4.32810000000001,2,3,0.93691152,"EX"
6,1,1.9219,4.32810000000001,2,4,0.282470539,"EX"
6,1,1.9219,4.32810000000001,2,5,1.027049357,"EX"
6,1,1.9219,4.32810000000001,2,6,1.355551939,"EX"
7,2,-6.0781,2.32810000000001,1,1,-0.571082374,"EX"
7,2,-6.0781,2.32810000000001,1,2,1.678596747,"EX"
7,2,-6.0781,2.32810000000001,1,3,0.255418897,"EX"
7,2,-6.0781,2.32810000000001,1,4,1.467738289,"EX"
7,2,-6.0781,2.32810000000001,1,5,1.071963237,"EX"
7,2,-6.0781,2.32810000000001,1,6,-0.602970105,"EX"
7,2,-6.0781,2.32810000000001,2,1,-1.007188622,"EX"
7,2,-6.0781,2.32810000000001,2,2,-0.22102311,"EX"
7,2,-6.0781,2.32810000000001,2,3,-0.217876014,"EX"
7,2,-6.0781,2.32810000000001,2,4,-0.68174789,"EX"
7,2,-6.0781,2.32810000000001,2,5,-0.728148159,"EX"
7,2,-6.0781,2.32810000000001,2,6,-0.766246423,"EX"
8,1,-2.0781,2.32810000000001,1,1,0.917108699,"EX"
8,1,-2.0781,2.32810000000001,1,2,0.607156781,"EX"
8,1,-2.0781,2.32810000000001,1,3,-0.29266711,"EX"
8,1,-2.0781,2.32810000000001,1,4,0.012366457,"EX"
